theme_id,id_theme,color_id,rgb,total_quantity
298.0,298.0,1,0055BF,108
298.0,298.0,2,237841,72
298.0,298.0,4,C91A09,145
298.0,298.0,6,583927,167
298.0,298.0,7,9BA19D,391
298.0,298.0,8,6D6E5C,153
298.0,298.0,14,F2CD37,41
298.0,298.0,15,FFFFFF,135
298.0,298.0,19,E4CD9E,84
298.0,298.0,34,84B68D,1
298.0,298.0,36,C91A09,4
298.0,298.0,40,635F52,1
298.0,298.0,42,F8F184,1
298.0,298.0,46,F5CD2F,5
298.0,298.0,47,FCFCFC,32
298.0,298.0,57,FF800D,3
298.0,298.0,484,A95500,5
298.0,298.0,9999,05131D,4
299.0,299.0,0,05131D,192
299.0,299.0,1,0055BF,103
299.0,299.0,2,237841,49
299.0,299.0,4,C91A09,152
299.0,299.0,6,583927,65
299.0,299.0,7,9BA19D,254
299.0,299.0,8,6D6E5C,97
299.0,299.0,14,F2CD37,73
299.0,299.0,15,FFFFFF,82
299.0,299.0,19,E4CD9E,30
299.0,299.0,33,0020A0,2
299.0,299.0,34,84B68D,4
299.0,299.0,36,C91A09,14
299.0,299.0,42,F8F184,4
299.0,299.0,46,F5CD2F,2
299.0,299.0,47,FCFCFC,12
299.0,299.0,57,FF800D,18
299.0,299.0,334,BBA53D,10
299.0,299.0,383,E0E0E0,4
299.0,299.0,9999,05131D,2
300.0,300.0,0,05131D,523
300.0,300.0,1,0055BF,3
300.0,300.0,2,237841,23
300.0,300.0,4,C91A09,294
300.0,300.0,6,583927,164
300.0,300.0,7,9BA19D,324
300.0,300.0,8,6D6E5C,347
300.0,300.0,10,4B9F4A,3
300.0,300.0,14,F2CD37,81
300.0,300.0,15,FFFFFF,167
300.0,300.0,19,E4CD9E,178
300.0,300.0,33,0020A0,6
300.0,300.0,34,84B68D,4
300.0,300.0,36,C91A09,19
300.0,300.0,41,AEEFEC,8
300.0,300.0,46,F5CD2F,32
300.0,300.0,47,FCFCFC,14
300.0,300.0,57,FF800D,13
300.0,300.0,60,645A4C,2
300.0,300.0,72,6C6E68,2
300.0,300.0,272,0A3463,58
300.0,300.0,334,BBA53D,3
300.0,300.0,366,FA9C1C,1
300.0,300.0,378,A0BCAC,35
300.0,300.0,462,FFA70B,19
300.0,300.0,484,A95500,30
300.0,300.0,9999,05131D,111
301.0,301.0,0,05131D,4291
301.0,301.0,1,0055BF,1904
301.0,301.0,2,237841,1396
301.0,301.0,3,008F9B,137
301.0,301.0,4,C91A09,2665
301.0,301.0,5,C870A0,192
301.0,301.0,6,583927,3
301.0,301.0,7,9BA19D,246
301.0,301.0,8,6D6E5C,79
301.0,301.0,10,4B9F4A,295
301.0,301.0,14,F2CD37,2241
301.0,301.0,15,FFFFFF,8205
301.0,301.0,19,E4CD9E,2397
301.0,301.0,25,FE8A18,680
301.0,301.0,26,923978,99
301.0,301.0,27,BBE90B,883
301.0,301.0,28,958A73,508
301.0,301.0,29,E4ADC8,373
301.0,301.0,30,AC78BA,139
301.0,301.0,31,E1D5ED,71
301.0,301.0,33,0020A0,95
301.0,301.0,34,84B68D,89
301.0,301.0,35,D9E4A7,3
301.0,301.0,36,C91A09,172
301.0,301.0,40,635F52,8
301.0,301.0,41,AEEFEC,265
301.0,301.0,42,F8F184,10
301.0,301.0,45,DF6695,8
301.0,301.0,46,F5CD2F,165
301.0,301.0,47,FCFCFC,422
301.0,301.0,52,A5A5CB,6
301.0,301.0,57,FF800D,5
301.0,301.0,70,582A12,1119
301.0,301.0,71,A0A5A9,3599
301.0,301.0,72,6C6E68,1415
301.0,301.0,73,5A93DB,227
301.0,301.0,78,F6D7B3,27
301.0,301.0,80,A5A9B4,2
301.0,301.0,82,DBAC34,3
301.0,301.0,84,AA7D55,391
301.0,301.0,85,3F3691,112
301.0,301.0,92,D09168,8
301.0,301.0,143,CFE2F7,12
301.0,301.0,158,DFEEA5,36
301.0,301.0,179,898788,156
301.0,301.0,182,F08F1C,48
301.0,301.0,191,F8BB3D,197
301.0,301.0,212,9FC3E9,147
301.0,301.0,226,FFF03A,123
301.0,301.0,272,0A3463,511
301.0,301.0,288,184632,119
301.0,301.0,297,AA7F2E,224
301.0,301.0,308,352100,40
301.0,301.0,320,720E0F,539
301.0,301.0,321,078BC9,564
301.0,301.0,322,36AEBF,558
301.0,301.0,323,ADC3C0,167
301.0,301.0,326,9B9A5A,6
301.0,301.0,334,BBA53D,12
301.0,301.0,378,A0BCAC,115
301.0,301.0,379,6074A1,30
301.0,301.0,484,A95500,293
301.0,301.0,1000,D9D9D9,12
301.0,301.0,1050,FF698F,50
301.0,301.0,1054,CE1D9B,4
301.0,301.0,1055,FCFCFC,1
301.0,301.0,1059,8320B7,5
301.0,301.0,1062,EBD800,2
301.0,301.0,1103,3E3C39,7
301.0,301.0,1136,CA4C0B,8
301.0,301.0,9999,05131D,34
302.0,302.0,0,05131D,1631
302.0,302.0,1,0055BF,190
302.0,302.0,2,237841,29
302.0,302.0,4,C91A09,246
302.0,302.0,10,4B9F4A,1
302.0,302.0,14,F2CD37,283
302.0,302.0,15,FFFFFF,113
302.0,302.0,19,E4CD9E,73
302.0,302.0,25,FE8A18,277
302.0,302.0,27,BBE90B,41
302.0,302.0,28,958A73,8
302.0,302.0,34,84B68D,26
302.0,302.0,36,C91A09,127
302.0,302.0,40,635F52,19
302.0,302.0,41,AEEFEC,6
302.0,302.0,42,F8F184,78
302.0,302.0,45,DF6695,4
302.0,302.0,46,F5CD2F,51
302.0,302.0,47,FCFCFC,62
302.0,302.0,57,FF800D,41
302.0,302.0,70,582A12,59
302.0,302.0,71,A0A5A9,1480
302.0,302.0,72,6C6E68,906
302.0,302.0,73,5A93DB,4
302.0,302.0,80,A5A9B4,128
302.0,302.0,82,DBAC34,15
302.0,302.0,135,9CA3A8,62
302.0,302.0,148,575857,1
302.0,302.0,182,F08F1C,104
302.0,302.0,272,0A3463,609
302.0,302.0,288,184632,9
302.0,302.0,308,352100,118
302.0,302.0,320,720E0F,16
302.0,302.0,9999,05131D,18
303.0,303.0,0,05131D,1783
303.0,303.0,1,0055BF,272
303.0,303.0,2,237841,21
303.0,303.0,4,C91A09,128
303.0,303.0,14,F2CD37,58
303.0,303.0,15,FFFFFF,492
303.0,303.0,19,E4CD9E,76
303.0,303.0,25,FE8A18,17
303.0,303.0,27,BBE90B,46
303.0,303.0,28,958A73,81
303.0,303.0,33,0020A0,4
303.0,303.0,34,84B68D,65
303.0,303.0,35,D9E4A7,20
303.0,303.0,36,C91A09,65
303.0,303.0,40,635F52,5
303.0,303.0,41,AEEFEC,313
303.0,303.0,42,F8F184,42
303.0,303.0,46,F5CD2F,42
303.0,303.0,47,FCFCFC,68
303.0,303.0,52,A5A5CB,40
303.0,303.0,57,FF800D,9
303.0,303.0,70,582A12,2
303.0,303.0,71,A0A5A9,875
303.0,303.0,72,6C6E68,988
303.0,303.0,82,DBAC34,3
303.0,303.0,85,3F3691,28
303.0,303.0,179,898788,228
303.0,303.0,182,F08F1C,233
303.0,303.0,191,F8BB3D,40
303.0,303.0,272,0A3463,41
303.0,303.0,288,184632,6
303.0,303.0,297,AA7F2E,29
303.0,303.0,308,352100,2
303.0,303.0,320,720E0F,17
303.0,303.0,322,36AEBF,3
303.0,303.0,326,9B9A5A,92
303.0,303.0,379,6074A1,7
303.0,303.0,1103,3E3C39,42
303.0,303.0,9999,05131D,13
304.0,304.0,0,05131D,325
304.0,304.0,1,0055BF,10
304.0,304.0,2,237841,8
304.0,304.0,4,C91A09,113
304.0,304.0,7,9BA19D,167
304.0,304.0,8,6D6E5C,133
304.0,304.0,14,F2CD37,100
304.0,304.0,15,FFFFFF,55
304.0,304.0,22,81007B,4
304.0,304.0,25,FE8A18,2
304.0,304.0,33,0020A0,9
304.0,304.0,34,84B68D,1
304.0,304.0,36,C91A09,14
304.0,304.0,42,F8F184,72
304.0,304.0,57,FF800D,57
304.0,304.0,9999,05131D,7
305.0,305.0,0,05131D,529
305.0,305.0,2,237841,8
305.0,305.0,4,C91A09,143
305.0,305.0,6,583927,2
305.0,305.0,7,9BA19D,132
305.0,305.0,8,6D6E5C,204
305.0,305.0,14,F2CD37,185
305.0,305.0,15,FFFFFF,7
305.0,305.0,19,E4CD9E,1
305.0,305.0,33,0020A0,4
305.0,305.0,34,84B68D,2
305.0,305.0,36,C91A09,32
305.0,305.0,40,635F52,9
305.0,305.0,42,F8F184,74
305.0,305.0,57,FF800D,16
305.0,305.0,320,720E0F,1
305.0,305.0,383,E0E0E0,4
305.0,305.0,9999,05131D,6
306.0,306.0,0,05131D,701
306.0,306.0,1,0055BF,62
306.0,306.0,2,237841,2
306.0,306.0,4,C91A09,3
306.0,306.0,8,6D6E5C,2
306.0,306.0,14,F2CD37,1
306.0,306.0,15,FFFFFF,269
306.0,306.0,19,E4CD9E,17
306.0,306.0,25,FE8A18,1
306.0,306.0,33,0020A0,18
306.0,306.0,36,C91A09,21
306.0,306.0,40,635F52,1
306.0,306.0,47,FCFCFC,34
306.0,306.0,71,A0A5A9,396
306.0,306.0,72,6C6E68,225
306.0,306.0,143,CFE2F7,86
306.0,306.0,182,F08F1C,62
306.0,306.0,272,0A3463,132
306.0,306.0,320,720E0F,140
306.0,306.0,379,6074A1,160
306.0,306.0,9999,05131D,7
307.0,307.0,0,05131D,3
307.0,307.0,1,0055BF,2
307.0,307.0,2,237841,2
307.0,307.0,4,C91A09,1
307.0,307.0,8,6D6E5C,2
307.0,307.0,383,E0E0E0,6
308.0,308.0,0,05131D,406
308.0,308.0,1,0055BF,28
308.0,308.0,2,237841,7
308.0,308.0,4,C91A09,5
308.0,308.0,7,9BA19D,34
308.0,308.0,9,B4D2E3,2
308.0,308.0,14,F2CD37,456
308.0,308.0,33,0020A0,25
308.0,308.0,57,FF800D,69
308.0,308.0,383,E0E0E0,38
309.0,309.0,0,05131D,231
309.0,309.0,1,0055BF,8
309.0,309.0,2,237841,127
309.0,309.0,4,C91A09,1
309.0,309.0,7,9BA19D,31
309.0,309.0,8,6D6E5C,8
309.0,309.0,14,F2CD37,28
309.0,309.0,42,F8F184,58
309.0,309.0,383,E0E0E0,22
309.0,309.0,9999,05131D,5
310.0,310.0,0,05131D,849
310.0,310.0,1,0055BF,52
310.0,310.0,2,237841,9
310.0,310.0,4,C91A09,182
310.0,310.0,14,F2CD37,534
310.0,310.0,15,FFFFFF,84
310.0,310.0,19,E4CD9E,32
310.0,310.0,33,0020A0,46
310.0,310.0,34,84B68D,48
310.0,310.0,36,C91A09,57
310.0,310.0,40,635F52,6
310.0,310.0,41,AEEFEC,19
310.0,310.0,42,F8F184,3
310.0,310.0,45,DF6695,2
310.0,310.0,46,F5CD2F,6
310.0,310.0,47,FCFCFC,24
310.0,310.0,70,582A12,26
310.0,310.0,71,A0A5A9,278
310.0,310.0,72,6C6E68,342
310.0,310.0,82,DBAC34,2
310.0,310.0,135,9CA3A8,25
310.0,310.0,143,CFE2F7,4
310.0,310.0,191,F8BB3D,2
310.0,310.0,272,0A3463,66
310.0,310.0,288,184632,18
310.0,310.0,294,BDC6AD,16
310.0,310.0,320,720E0F,26
310.0,310.0,334,BBA53D,24
310.0,310.0,383,E0E0E0,6
310.0,310.0,9999,05131D,3
311.0,311.0,0,05131D,412
311.0,311.0,1,0055BF,153
311.0,311.0,2,237841,6
311.0,311.0,4,C91A09,6
311.0,311.0,7,9BA19D,13
311.0,311.0,8,6D6E5C,6
311.0,311.0,9,B4D2E3,2
311.0,311.0,57,FF800D,59
311.0,311.0,383,E0E0E0,21
312.0,312.0,0,05131D,340
312.0,312.0,1,0055BF,58
312.0,312.0,4,C91A09,22
312.0,312.0,7,9BA19D,162
312.0,312.0,8,6D6E5C,13
312.0,312.0,9,B4D2E3,1
312.0,312.0,14,F2CD37,233
312.0,312.0,15,FFFFFF,2
312.0,312.0,34,84B68D,105
312.0,312.0,42,F8F184,1
312.0,312.0,57,FF800D,37
312.0,312.0,383,E0E0E0,31
313.0,313.0,0,05131D,261
313.0,313.0,1,0055BF,9
313.0,313.0,4,C91A09,117
313.0,313.0,6,583927,78
313.0,313.0,7,9BA19D,80
313.0,313.0,8,6D6E5C,152
313.0,313.0,42,F8F184,137
313.0,313.0,383,E0E0E0,23
315.0,315.0,0,05131D,1525
315.0,315.0,1,0055BF,160
315.0,315.0,2,237841,12
315.0,315.0,4,C91A09,1108
315.0,315.0,14,F2CD37,197
315.0,315.0,15,FFFFFF,506
315.0,315.0,19,E4CD9E,195
315.0,315.0,25,FE8A18,66
315.0,315.0,27,BBE90B,262
315.0,315.0,28,958A73,100
315.0,315.0,33,0020A0,28
315.0,315.0,34,84B68D,40
315.0,315.0,35,D9E4A7,54
315.0,315.0,36,C91A09,97
315.0,315.0,41,AEEFEC,18
315.0,315.0,42,F8F184,5
315.0,315.0,46,F5CD2F,46
315.0,315.0,47,FCFCFC,91
315.0,315.0,52,A5A5CB,1
315.0,315.0,70,582A12,6
315.0,315.0,71,A0A5A9,706
315.0,315.0,72,6C6E68,1151
315.0,315.0,133,05131D,4
315.0,315.0,135,9CA3A8,37
315.0,315.0,148,575857,8
315.0,315.0,179,898788,59
315.0,315.0,182,F08F1C,5
315.0,315.0,288,184632,137
315.0,315.0,294,BDC6AD,4
315.0,315.0,297,AA7F2E,218
315.0,315.0,308,352100,8
315.0,315.0,320,720E0F,67
315.0,315.0,378,A0BCAC,1
315.0,315.0,9999,05131D,29
317.0,317.0,0,05131D,270
317.0,317.0,1,0055BF,3
317.0,317.0,4,C91A09,75
317.0,317.0,15,FFFFFF,27
317.0,317.0,19,E4CD9E,101
317.0,317.0,33,0020A0,3
317.0,317.0,34,84B68D,10
317.0,317.0,36,C91A09,9
317.0,317.0,47,FCFCFC,3
317.0,317.0,57,FF800D,7
317.0,317.0,70,582A12,49
317.0,317.0,71,A0A5A9,111
317.0,317.0,72,6C6E68,391
317.0,317.0,320,720E0F,32
317.0,317.0,378,A0BCAC,9
317.0,317.0,1080,F3C988,1
317.0,317.0,9999,05131D,1
318.0,318.0,0,05131D,195
318.0,318.0,1,0055BF,241
318.0,318.0,2,237841,256
318.0,318.0,3,008F9B,16
318.0,318.0,4,C91A09,162
318.0,318.0,5,C870A0,271
318.0,318.0,6,583927,110
318.0,318.0,7,9BA19D,41
318.0,318.0,8,6D6E5C,16
318.0,318.0,9,B4D2E3,12
318.0,318.0,10,4B9F4A,249
318.0,318.0,11,55A5AF,5
318.0,318.0,13,FC97AC,255
318.0,318.0,14,F2CD37,394
318.0,318.0,15,FFFFFF,2095
318.0,318.0,17,C2DAB8,18
318.0,318.0,18,FBE696,139
318.0,318.0,19,E4CD9E,1
318.0,318.0,20,C9CAE2,121
318.0,318.0,21,D4D5C9,1
318.0,318.0,22,81007B,22
318.0,318.0,23,2032B0,4
318.0,318.0,25,FE8A18,119
318.0,318.0,26,923978,159
318.0,318.0,27,BBE90B,58
318.0,318.0,29,E4ADC8,66
318.0,318.0,33,0020A0,74
318.0,318.0,34,84B68D,161
318.0,318.0,36,C91A09,65
318.0,318.0,41,AEEFEC,109
318.0,318.0,42,F8F184,27
318.0,318.0,45,DF6695,315
318.0,318.0,46,F5CD2F,132
318.0,318.0,47,FCFCFC,146
318.0,318.0,52,A5A5CB,71
318.0,318.0,54,DAB000,22
318.0,318.0,57,FF800D,70
318.0,318.0,60,645A4C,4
318.0,318.0,63,AA4D8E,3
318.0,318.0,68,F3CF9B,1
318.0,318.0,70,582A12,42
318.0,318.0,71,A0A5A9,56
318.0,318.0,72,6C6E68,14
318.0,318.0,73,5A93DB,67
318.0,318.0,74,73DCA1,157
318.0,318.0,80,A5A9B4,1
318.0,318.0,82,DBAC34,11
318.0,318.0,85,3F3691,22
318.0,318.0,92,D09168,21
318.0,318.0,100,FEBABD,2
318.0,318.0,110,4354A3,18
318.0,318.0,112,6874CA,1
318.0,318.0,114,DF6695,133
318.0,318.0,115,C7D23C,106
318.0,318.0,117,FFFFFF,10
318.0,318.0,118,B3D7D1,59
318.0,318.0,120,D9E4A7,19
318.0,318.0,125,F9BA61,17
318.0,318.0,129,A5A5CB,5
318.0,318.0,135,9CA3A8,26
318.0,318.0,143,CFE2F7,95
318.0,318.0,150,ABADAC,2
318.0,318.0,151,E6E3E0,1
318.0,318.0,182,F08F1C,19
318.0,318.0,191,F8BB3D,52
318.0,318.0,212,9FC3E9,11
318.0,318.0,226,FFF03A,27
318.0,318.0,232,7DBFDD,26
318.0,318.0,297,AA7F2E,7
318.0,318.0,320,720E0F,1
318.0,318.0,334,BBA53D,72
318.0,318.0,351,F785B1,656
318.0,318.0,366,FA9C1C,15
318.0,318.0,379,6074A1,17
318.0,318.0,383,E0E0E0,111
318.0,318.0,462,FFA70B,97
318.0,318.0,484,A95500,23
318.0,318.0,503,E6E3DA,1
318.0,318.0,1001,9391E4,3
318.0,318.0,1007,8E5597,1
318.0,318.0,1057,C9E788,20
318.0,318.0,1081,872B17,2
318.0,318.0,9999,05131D,97
324.0,324.0,0,05131D,9786
324.0,324.0,1,0055BF,2001
324.0,324.0,2,237841,286
324.0,324.0,3,008F9B,26
324.0,324.0,4,C91A09,1538
324.0,324.0,6,583927,194
324.0,324.0,7,9BA19D,1660
324.0,324.0,8,6D6E5C,1255
324.0,324.0,10,4B9F4A,65
324.0,324.0,14,F2CD37,292
324.0,324.0,15,FFFFFF,1010
324.0,324.0,19,E4CD9E,545
324.0,324.0,21,D4D5C9,33
324.0,324.0,22,81007B,19
324.0,324.0,25,FE8A18,255
324.0,324.0,27,BBE90B,323
324.0,324.0,28,958A73,68
324.0,324.0,33,0020A0,101
324.0,324.0,34,84B68D,36
324.0,324.0,35,D9E4A7,44
324.0,324.0,36,C91A09,132
324.0,324.0,40,635F52,5
324.0,324.0,41,AEEFEC,197
324.0,324.0,42,F8F184,164
324.0,324.0,46,F5CD2F,27
324.0,324.0,47,FCFCFC,10
324.0,324.0,52,A5A5CB,54
324.0,324.0,54,DAB000,10
324.0,324.0,57,FF800D,226
324.0,324.0,70,582A12,34
324.0,324.0,71,A0A5A9,2532
324.0,324.0,72,6C6E68,2400
324.0,324.0,73,5A93DB,200
324.0,324.0,79,FFFFFF,7
324.0,324.0,80,A5A9B4,4
324.0,324.0,81,899B5F,2
324.0,324.0,85,3F3691,12
324.0,324.0,86,7C503A,114
324.0,324.0,134,AE7A59,5
324.0,324.0,135,9CA3A8,2295
324.0,324.0,137,7988A1,14
324.0,324.0,142,DCBC81,2
324.0,324.0,143,CFE2F7,65
324.0,324.0,148,575857,135
324.0,324.0,150,ABADAC,4
324.0,324.0,151,E6E3E0,17
324.0,324.0,158,DFEEA5,2
324.0,324.0,178,B48455,60
324.0,324.0,179,898788,260
324.0,324.0,182,F08F1C,52
324.0,324.0,183,F2F3F2,37
324.0,324.0,191,F8BB3D,265
324.0,324.0,272,0A3463,433
324.0,324.0,288,184632,320
324.0,324.0,294,BDC6AD,14
324.0,324.0,297,AA7F2E,232
324.0,324.0,308,352100,4
324.0,324.0,320,720E0F,552
324.0,324.0,321,078BC9,16
324.0,324.0,378,A0BCAC,10
324.0,324.0,379,6074A1,48
324.0,324.0,383,E0E0E0,1
324.0,324.0,462,FFA70B,1
324.0,324.0,484,A95500,102
324.0,324.0,1069,D60026,24
324.0,324.0,1070,0059A3,19
324.0,324.0,1071,008E3C,20
324.0,324.0,1072,57392C,35
324.0,324.0,1073,0A1327,31
324.0,324.0,1083,945148,2
324.0,324.0,1086,6A7944,3
324.0,324.0,1102,FF0040,20
324.0,324.0,1103,3E3C39,113
324.0,324.0,1135,A5ADB4,1
324.0,324.0,9999,05131D,45
341.0,341.0,0,05131D,1831
341.0,341.0,1,0055BF,147
341.0,341.0,2,237841,32
341.0,341.0,4,C91A09,278
341.0,341.0,10,4B9F4A,14
341.0,341.0,14,F2CD37,10
341.0,341.0,15,FFFFFF,192
341.0,341.0,19,E4CD9E,46
341.0,341.0,33,0020A0,4
341.0,341.0,36,C91A09,30
341.0,341.0,40,635F52,4
341.0,341.0,41,AEEFEC,3
341.0,341.0,42,F8F184,32
341.0,341.0,46,F5CD2F,12
341.0,341.0,57,FF800D,39
341.0,341.0,70,582A12,5
341.0,341.0,71,A0A5A9,846
341.0,341.0,72,6C6E68,1740
341.0,341.0,86,7C503A,8
341.0,341.0,135,9CA3A8,541
341.0,341.0,143,CFE2F7,18
341.0,341.0,148,575857,7
341.0,341.0,178,B48455,7
341.0,341.0,182,F08F1C,25
341.0,341.0,191,F8BB3D,20
341.0,341.0,272,0A3463,265
341.0,341.0,288,184632,8
341.0,341.0,294,BDC6AD,21
341.0,341.0,297,AA7F2E,6
341.0,341.0,320,720E0F,592
341.0,341.0,9999,05131D,6
360.0,360.0,0,05131D,98
360.0,360.0,1,0055BF,16
360.0,360.0,4,C91A09,19
360.0,360.0,10,4B9F4A,1
360.0,360.0,14,F2CD37,25
360.0,360.0,15,FFFFFF,16
360.0,360.0,19,E4CD9E,2
360.0,360.0,27,BBE90B,2
360.0,360.0,28,958A73,5
360.0,360.0,33,0020A0,19
360.0,360.0,35,D9E4A7,11
360.0,360.0,36,C91A09,2
360.0,360.0,41,AEEFEC,30
360.0,360.0,42,F8F184,22
360.0,360.0,52,A5A5CB,5
360.0,360.0,57,FF800D,19
360.0,360.0,70,582A12,1
360.0,360.0,71,A0A5A9,8
360.0,360.0,72,6C6E68,41
360.0,360.0,85,3F3691,6
360.0,360.0,158,DFEEA5,2
360.0,360.0,179,898788,33
360.0,360.0,191,F8BB3D,6
360.0,360.0,272,0A3463,2
360.0,360.0,321,078BC9,1
360.0,360.0,484,A95500,5
360.0,360.0,1103,3E3C39,25
363.0,363.0,0,05131D,353
363.0,363.0,1,0055BF,157
363.0,363.0,4,C91A09,407
363.0,363.0,6,583927,1
363.0,363.0,7,9BA19D,357
363.0,363.0,8,6D6E5C,2
363.0,363.0,14,F2CD37,170
363.0,363.0,15,FFFFFF,1128
363.0,363.0,33,0020A0,27
363.0,363.0,34,84B68D,22
363.0,363.0,36,C91A09,25
363.0,363.0,41,AEEFEC,72
363.0,363.0,46,F5CD2F,43
363.0,363.0,47,FCFCFC,105
363.0,363.0,79,FFFFFF,2
363.0,363.0,313,3592C3,7
363.0,363.0,383,E0E0E0,4
363.0,363.0,9999,05131D,25
364.0,364.0,0,05131D,787
364.0,364.0,1,0055BF,576
364.0,364.0,2,237841,12
364.0,364.0,4,C91A09,1244
364.0,364.0,6,583927,14
364.0,364.0,7,9BA19D,10
364.0,364.0,14,F2CD37,716
364.0,364.0,15,FFFFFF,369
364.0,364.0,47,FCFCFC,101
364.0,364.0,9999,05131D,3
365.0,365.0,0,05131D,813
365.0,365.0,1,0055BF,994
365.0,365.0,2,237841,168
365.0,365.0,4,C91A09,2315
365.0,365.0,7,9BA19D,422
365.0,365.0,14,F2CD37,740
365.0,365.0,15,FFFFFF,1789
365.0,365.0,47,FCFCFC,322
365.0,365.0,79,FFFFFF,5
365.0,365.0,1008,039CBD,24
365.0,365.0,1009,1E601E,32
365.0,365.0,1010,CA1F08,31
365.0,365.0,1011,F3C305,24
368.0,368.0,0,05131D,15
368.0,368.0,1,0055BF,35
368.0,368.0,2,237841,3
368.0,368.0,4,C91A09,63
368.0,368.0,7,9BA19D,157
368.0,368.0,14,F2CD37,26
368.0,368.0,15,FFFFFF,40
368.0,368.0,47,FCFCFC,2
368.0,368.0,1109,0A3463,7
368.0,368.0,1110,6D6E5C,9
368.0,368.0,1111,184632,2
368.0,368.0,1113,631314,8
368.0,368.0,1115,10929d,1
368.0,368.0,1121,f9f1c7,2
368.0,368.0,1125,0d4763,1
368.0,368.0,1129,9B9A5A,8
368.0,368.0,1132,A0BCAC,2
368.0,368.0,1133,E4CD9E,1
369.0,369.0,1,0055BF,45
369.0,369.0,4,C91A09,53
369.0,369.0,14,F2CD37,5
369.0,369.0,15,FFFFFF,53
371.0,371.0,0,05131D,984
371.0,371.0,1,0055BF,1547
371.0,371.0,2,237841,248
371.0,371.0,4,C91A09,2103
371.0,371.0,7,9BA19D,587
371.0,371.0,10,4B9F4A,6
371.0,371.0,14,F2CD37,1277
371.0,371.0,15,FFFFFF,2543
371.0,371.0,34,84B68D,4
371.0,371.0,36,C91A09,4
371.0,371.0,46,F5CD2F,4
371.0,371.0,47,FCFCFC,978
371.0,371.0,79,FFFFFF,9
371.0,371.0,1135,A5ADB4,8
372.0,372.0,0,05131D,3
372.0,372.0,1,0055BF,180
372.0,372.0,2,237841,36
372.0,372.0,4,C91A09,965
372.0,372.0,7,9BA19D,7
372.0,372.0,14,F2CD37,2
372.0,372.0,15,FFFFFF,3312
372.0,372.0,47,FCFCFC,345
372.0,372.0,1106,354e5a,1
372.0,372.0,1132,A0BCAC,1
372.0,372.0,1135,A5ADB4,6
372.0,372.0,9999,05131D,22
385.0,385.0,0,05131D,839
385.0,385.0,1,0055BF,58
385.0,385.0,4,C91A09,46
385.0,385.0,14,F2CD37,20
385.0,385.0,15,FFFFFF,87
385.0,385.0,19,E4CD9E,371
385.0,385.0,27,BBE90B,38
385.0,385.0,33,0020A0,3
385.0,385.0,36,C91A09,23
385.0,385.0,40,635F52,23
385.0,385.0,42,F8F184,16
385.0,385.0,46,F5CD2F,13
385.0,385.0,47,FCFCFC,12
385.0,385.0,69,CD6298,2
385.0,385.0,71,A0A5A9,437
385.0,385.0,72,6C6E68,440
385.0,385.0,135,9CA3A8,24
385.0,385.0,288,184632,6
385.0,385.0,320,720E0F,263
385.0,385.0,484,A95500,4
385.0,385.0,9999,05131D,6
386.0,386.0,0,05131D,47
386.0,386.0,4,C91A09,2
386.0,386.0,7,9BA19D,112
386.0,386.0,8,6D6E5C,100
386.0,386.0,19,E4CD9E,13
386.0,386.0,378,A0BCAC,82
386.0,386.0,379,6074A1,79
387.0,387.0,0,05131D,632
387.0,387.0,1,0055BF,102
387.0,387.0,4,C91A09,1
387.0,387.0,7,9BA19D,892
387.0,387.0,8,6D6E5C,257
387.0,387.0,14,F2CD37,11
387.0,387.0,15,FFFFFF,621
387.0,387.0,19,E4CD9E,309
387.0,387.0,33,0020A0,7
387.0,387.0,40,635F52,21
387.0,387.0,47,FCFCFC,17
387.0,387.0,57,FF800D,42
387.0,387.0,135,9CA3A8,5
387.0,387.0,272,0A3463,10
387.0,387.0,334,BBA53D,5
387.0,387.0,378,A0BCAC,9
387.0,387.0,383,E0E0E0,7
387.0,387.0,503,E6E3DA,2
387.0,387.0,9999,05131D,12
388.0,388.0,0,05131D,137
388.0,388.0,1,0055BF,148
388.0,388.0,2,237841,47
388.0,388.0,3,008F9B,35
388.0,388.0,4,C91A09,292
388.0,388.0,5,C870A0,23
388.0,388.0,6,583927,5
388.0,388.0,7,9BA19D,19
388.0,388.0,8,6D6E5C,20
388.0,388.0,10,4B9F4A,13
388.0,388.0,14,F2CD37,127
388.0,388.0,15,FFFFFF,250
388.0,388.0,19,E4CD9E,42
388.0,388.0,25,FE8A18,5
388.0,388.0,26,923978,12
388.0,388.0,27,BBE90B,37
388.0,388.0,28,958A73,4
388.0,388.0,29,E4ADC8,26
388.0,388.0,31,E1D5ED,13
388.0,388.0,33,0020A0,9
388.0,388.0,35,D9E4A7,6
388.0,388.0,36,C91A09,8
388.0,388.0,40,635F52,1
388.0,388.0,41,AEEFEC,19
388.0,388.0,42,F8F184,1
388.0,388.0,45,DF6695,4
388.0,388.0,46,F5CD2F,6
388.0,388.0,47,FCFCFC,13
388.0,388.0,57,FF800D,1
388.0,388.0,70,582A12,48
388.0,388.0,71,A0A5A9,119
388.0,388.0,72,6C6E68,37
388.0,388.0,73,5A93DB,2
388.0,388.0,84,AA7D55,19
388.0,388.0,85,3F3691,7
388.0,388.0,158,DFEEA5,2
388.0,388.0,179,898788,12
388.0,388.0,182,F08F1C,13
388.0,388.0,191,F8BB3D,52
