year,color,total_quantity,year_total,share
1949.0,Blue,72,790,0.09113924050632911
1949.0,Bright Green,6,790,0.007594936708860759
1949.0,Green,140,790,0.17721518987341772
1949.0,Red,151,790,0.1911392405063291
1949.0,Vintage Blue,24,790,0.030379746835443037
1949.0,Vintage Green,32,790,0.04050632911392405
1949.0,Vintage Red,31,790,0.039240506329113925
1949.0,Vintage Yellow,24,790,0.030379746835443037
1949.0,White,199,790,0.2518987341772152
1949.0,Yellow,111,790,0.14050632911392405
1950.0,Blue,10,22,0.45454545454545453
1950.0,Green,9,22,0.4090909090909091
1950.0,Red,3,22,0.13636363636363635
1953.0,Blue,2,106,0.018867924528301886
1953.0,Green,26,106,0.24528301886792453
1953.0,Red,26,106,0.24528301886792453
1953.0,White,26,106,0.24528301886792453
1953.0,Yellow,26,106,0.24528301886792453
1954.0,Blue,18,178,0.10112359550561797
1954.0,Green,6,178,0.033707865168539325
1954.0,Light Gray,1,178,0.0056179775280898875
1954.0,Red,70,178,0.39325842696629215
1954.0,Trans-Clear,2,178,0.011235955056179775
1954.0,White,63,178,0.3539325842696629
1954.0,Yellow,18,178,0.10112359550561797
1955.0,Blue,189,1253,0.15083798882681565
1955.0,Green,12,1253,0.009577015163607342
1955.0,Red,332,1253,0.2649640861931365
1955.0,Trans-Clear,43,1253,0.034317637669592976
1955.0,White,488,1253,0.38946528332003194
1955.0,Yellow,188,1253,0.15003990422984836
1955.0,[No Color/Any Color],1,1253,0.0007980845969672786
1956.0,Blue,6,501,0.011976047904191617
1956.0,Red,166,501,0.3313373253493014
1956.0,Trans-Clear,19,501,0.03792415169660679
1956.0,White,297,501,0.592814371257485
1956.0,Yellow,6,501,0.011976047904191617
1956.0,[No Color/Any Color],7,501,0.013972055888223553
1957.0,Black,1,1488,0.0006720430107526882
1957.0,Blue,88,1488,0.05913978494623656
1957.0,Green,15,1488,0.010080645161290322
1957.0,HO Earth Orange,1,1488,0.0006720430107526882
1957.0,HO Light Brown,1,1488,0.0006720430107526882
1957.0,HO Light Gold,1,1488,0.0006720430107526882
1957.0,HO Medium Red,1,1488,0.0006720430107526882
1957.0,HO Olive Green,1,1488,0.0006720430107526882
1957.0,HO Sand Blue,1,1488,0.0006720430107526882
1957.0,HO Tan,1,1488,0.0006720430107526882
1957.0,Light Gray,3,1488,0.0020161290322580645
1957.0,Metal,2,1488,0.0013440860215053765
1957.0,Red,300,1488,0.20161290322580644
1957.0,Trans-Clear,61,1488,0.04099462365591398
1957.0,White,987,1488,0.6633064516129032
1957.0,Yellow,20,1488,0.013440860215053764
1957.0,[No Color/Any Color],4,1488,0.002688172043010753
1958.0,Black,198,2918,0.067854694996573
1958.0,Blue,336,2918,0.11514736120630568
1958.0,Green,28,2918,0.009595613433858808
1958.0,HO Aqua,1,2918,0.0003427004797806717
1958.0,HO Blue-gray,2,2918,0.0006854009595613434
1958.0,HO Cyan,1,2918,0.0003427004797806717
1958.0,HO Dark Aqua,1,2918,0.0003427004797806717
1958.0,HO Dark Blue,1,2918,0.0003427004797806717
1958.0,HO Dark Green,1,2918,0.0003427004797806717
1958.0,HO Dark Lime,1,2918,0.0003427004797806717
1958.0,HO Dark Red,1,2918,0.0003427004797806717
1958.0,HO Dark Sand Green,1,2918,0.0003427004797806717
1958.0,HO Earth Orange,1,2918,0.0003427004797806717
1958.0,HO Gold,1,2918,0.0003427004797806717
1958.0,HO Light Aqua,1,2918,0.0003427004797806717
1958.0,HO Light Gold,1,2918,0.0003427004797806717
1958.0,HO Light Tan,1,2918,0.0003427004797806717
1958.0,HO Light Yellow,1,2918,0.0003427004797806717
1958.0,HO Medium Blue,2,2918,0.0006854009595613434
1958.0,HO Medium Red,3,2918,0.001028101439342015
1958.0,HO Metallic Blue,2,2918,0.0006854009595613434
1958.0,HO Metallic Dark Gray,1,2918,0.0003427004797806717
1958.0,HO Metallic Green,1,2918,0.0003427004797806717
1958.0,HO Metallic Sand Blue,1,2918,0.0003427004797806717
1958.0,HO Olive Green,1,2918,0.0003427004797806717
1958.0,HO Rose,1,2918,0.0003427004797806717
1958.0,HO Sand Blue,1,2918,0.0003427004797806717
1958.0,HO Sand Green,2,2918,0.0006854009595613434
1958.0,HO Tan,1,2918,0.0003427004797806717
1958.0,HO Titanium,1,2918,0.0003427004797806717
1958.0,Light Gray,2,2918,0.0006854009595613434
1958.0,Metal,10,2918,0.003427004797806717
1958.0,Red,401,2918,0.13742289239204936
1958.0,Trans-Clear,218,2918,0.07470870459218643
1958.0,White,1461,2918,0.5006854009595614
1958.0,Yellow,225,2918,0.07710760795065114
1958.0,[No Color/Any Color],6,2918,0.00205620287868403
1959.0,Black,1,57,0.017543859649122806
1959.0,Blue,21,57,0.3684210526315789
1959.0,HO Dark Blue,1,57,0.017543859649122806
1959.0,HO Light Tan,1,57,0.017543859649122806
1959.0,HO Metallic Dark Gray,1,57,0.017543859649122806
1959.0,Light Gray,1,57,0.017543859649122806
1959.0,Red,22,57,0.38596491228070173
1959.0,White,8,57,0.14035087719298245
1959.0,[No Color/Any Color],1,57,0.017543859649122806
1960.0,Black,20,576,0.034722222222222224
1960.0,Blue,50,576,0.08680555555555555
1960.0,Green,2,576,0.003472222222222222
1960.0,Red,160,576,0.2777777777777778
1960.0,Trans-Clear,26,576,0.04513888888888889
1960.0,White,287,576,0.4982638888888889
1960.0,Yellow,30,576,0.052083333333333336
1960.0,[No Color/Any Color],1,576,0.001736111111111111
1961.0,Black,15,2629,0.005705591479650057
1961.0,Blue,167,2629,0.06352225180677064
1961.0,Green,15,2629,0.005705591479650057
1961.0,HO Dark Blue,4,2629,0.0015214910612400153
1961.0,HO Dark Gray,3,2629,0.0011411182959300114
1961.0,HO Dark Green,2,2629,0.0007607455306200076
1961.0,HO Dark Red,3,2629,0.0011411182959300114
1961.0,HO Light Tan,1,2629,0.0003803727653100038
1961.0,HO Metallic Blue,1,2629,0.0003803727653100038
1961.0,HO Olive Green,1,2629,0.0003803727653100038
1961.0,Light Gray,82,2629,0.031190566755420313
1961.0,Metal,2,2629,0.0007607455306200076
1961.0,Red,665,2629,0.25294788893115255
1961.0,Trans-Clear,315,2629,0.1198174210726512
1961.0,White,1150,2629,0.4374286801065044
1961.0,Yellow,199,2629,0.07569418029669076
1961.0,[No Color/Any Color],4,2629,0.0015214910612400153
1962.0,Black,349,3426,0.10186806771745475
1962.0,Blue,376,3426,0.10974897840046702
1962.0,Green,184,3426,0.053706946876824285
1962.0,Light Gray,377,3426,0.11004086398131932
1962.0,Metal,1,3426,0.0002918855808523059
1962.0,Red,488,3426,0.14244016345592528
1962.0,Trans-Clear,503,3426,0.14681844716870987
1962.0,White,797,3426,0.2326328079392878
1962.0,Yellow,349,3426,0.10186806771745475
1962.0,[No Color/Any Color],2,3426,0.0005837711617046118
1963.0,Black,236,20650,0.011428571428571429
1963.0,Blue,226,20650,0.010944309927360774
1963.0,Green,3,20650,0.00014527845036319613
1963.0,HO Azure,1,20650,4.842615012106537e-05
1963.0,HO Dark Gray,4,20650,0.0001937046004842615
1963.0,HO Dark Red,2,20650,9.685230024213075e-05
1963.0,Light Gray,97,20650,0.004697336561743342
1963.0,Milky White,10,20650,0.00048426150121065375
1963.0,Modulex Aqua Green,16,20650,0.000774818401937046
1963.0,Modulex Black,2503,20650,0.12121065375302663
1963.0,Modulex Brown,2223,20650,0.10765133171912833
1963.0,Modulex Buff,1626,20650,0.0787409200968523
1963.0,Modulex Charcoal Gray,2,20650,9.685230024213075e-05
1963.0,Modulex Clear,1394,20650,0.06750605326876513
1963.0,Modulex Foil Dark Blue,1,20650,4.842615012106537e-05
1963.0,Modulex Foil Dark Gray,1,20650,4.842615012106537e-05
1963.0,Modulex Foil Dark Green,1,20650,4.842615012106537e-05
1963.0,Modulex Foil Light Blue,1,20650,4.842615012106537e-05
1963.0,Modulex Foil Light Gray,1,20650,4.842615012106537e-05
1963.0,Modulex Foil Light Green,1,20650,4.842615012106537e-05
1963.0,Modulex Foil Orange,1,20650,4.842615012106537e-05
1963.0,Modulex Foil Red,1,20650,4.842615012106537e-05
1963.0,Modulex Foil Violet,1,20650,4.842615012106537e-05
1963.0,Modulex Foil Yellow,1,20650,4.842615012106537e-05
1963.0,Modulex Lemon,23,20650,0.0011138014527845037
1963.0,Modulex Light Bluish Gray,10,20650,0.00048426150121065375
1963.0,Modulex Light Gray,2249,20650,0.10891041162227603
1963.0,Modulex Light Orange,7,20650,0.00033898305084745765
1963.0,Modulex Light Yellow,8,20650,0.000387409200968523
1963.0,Modulex Medium Blue,9,20650,0.00043583535108958837
1963.0,Modulex Ochre Yellow,1107,20650,0.05360774818401937
1963.0,Modulex Olive Green,1111,20650,0.053801452784503635
1963.0,Modulex Orange,26,20650,0.0012590799031476998
1963.0,Modulex Pastel Blue,19,20650,0.0009200968523002421
1963.0,Modulex Pastel Green,35,20650,0.001694915254237288
1963.0,Modulex Pink,20,20650,0.0009685230024213075
1963.0,Modulex Pink Red,7,20650,0.00033898305084745765
1963.0,Modulex Red,26,20650,0.0012590799031476998
1963.0,Modulex Teal Blue,1104,20650,0.053462469733656176
1963.0,Modulex Terracotta,1622,20650,0.07854721549636803
1963.0,Modulex Tile Blue,80,20650,0.00387409200968523
1963.0,Modulex Tile Brown,161,20650,0.007796610169491526
1963.0,Modulex Tile Gray,222,20650,0.010750605326876514
1963.0,Modulex Violet,7,20650,0.00033898305084745765
1963.0,Modulex White,2998,20650,0.145181598062954
1963.0,Red,689,20650,0.03336561743341404
1963.0,Trans-Clear,57,20650,0.0027602905569007264
1963.0,White,549,20650,0.02658595641646489
1963.0,Yellow,140,20650,0.006779661016949152
1963.0,[No Color/Any Color],11,20650,0.0005326876513317191
1964.0,Black,321,1994,0.16098294884653963
1964.0,Blue,400,1994,0.20060180541624875
1964.0,Green,12,1994,0.006018054162487462
1964.0,HO Dark Blue,2,1994,0.0010030090270812437
1964.0,HO Dark Gray,4,1994,0.0020060180541624875
1964.0,HO Dark Green,1,1994,0.0005015045135406219
1964.0,HO Dark Red,4,1994,0.0020060180541624875
1964.0,HO Light Tan,1,1994,0.0005015045135406219
1964.0,HO Olive Green,7,1994,0.003510531594784353
1964.0,HO Sand Green,2,1994,0.0010030090270812437
1964.0,HO Tan,1,1994,0.0005015045135406219
1964.0,Light Gray,142,1994,0.0712136409227683
1964.0,Milky White,3,1994,0.0015045135406218655
1964.0,Red,521,1994,0.261283851554664
1964.0,Trans-Clear,69,1994,0.03460381143430291
1964.0,White,434,1994,0.2176529588766299
1964.0,Yellow,70,1994,0.03510531594784353
1965.0,Black,252,1800,0.14
1965.0,Blue,278,1800,0.15444444444444444
1965.0,Green,6,1800,0.0033333333333333335
1965.0,HO Dark Blue,1,1800,0.0005555555555555556
1965.0,HO Dark Turquoise,1,1800,0.0005555555555555556
1965.0,HO Olive Green,4,1800,0.0022222222222222222
1965.0,Light Gray,145,1800,0.08055555555555556
1965.0,Milky White,1,1800,0.0005555555555555556
1965.0,Red,374,1800,0.20777777777777778
1965.0,Trans-Clear,108,1800,0.06
1965.0,Trans-Dark Blue,1,1800,0.0005555555555555556
1965.0,White,501,1800,0.2783333333333333
1965.0,Yellow,127,1800,0.07055555555555555
1965.0,[No Color/Any Color],1,1800,0.0005555555555555556
1966.0,Black,396,7723,0.05127541110967241
1966.0,Blue,1169,7723,0.15136604946264404
1966.0,Green,46,7723,0.005956234623850835
1966.0,Light Gray,351,7723,0.04544865984720963
1966.0,Milky White,11,7723,0.001424316975268678
1966.0,Red,2367,7723,0.3064871164055419
1966.0,Trans-Clear,430,7723,0.0556778453968665
1966.0,White,2411,7723,0.3121843843066166
1966.0,Yellow,541,7723,0.07005049851094135
1966.0,[No Color/Any Color],1,7723,0.00012948336138806163
1967.0,Black,700,4172,0.16778523489932887
1967.0,Blue,685,4172,0.16418983700862896
1967.0,Green,36,4172,0.00862895493767977
1967.0,Light Gray,359,4172,0.08604985618408437
1967.0,Milky White,1,4172,0.00023969319271332693
1967.0,Red,1101,4172,0.26390220517737295
1967.0,Trans-Clear,147,4172,0.03523489932885906
1967.0,White,666,4172,0.15963566634707574
1967.0,Yellow,475,4172,0.1138542665388303
1967.0,[No Color/Any Color],2,4172,0.00047938638542665386
1968.0,Black,814,5935,0.13715248525695029
1968.0,Blue,473,5935,0.07969671440606571
1968.0,Green,13,5935,0.0021903959561920807
1968.0,Light Gray,305,5935,0.051390058972198824
1968.0,Milky White,4,5935,0.0006739679865206403
1968.0,Red,2068,5935,0.348441449031171
1968.0,Trans-Clear,244,5935,0.041112047177759056
1968.0,White,1388,5935,0.23386689132266217
1968.0,Yellow,626,5935,0.1054759898904802
1969.0,Black,1023,6885,0.1485838779956427
1969.0,Blue,1066,6885,0.15482933914306463
1969.0,Green,51,6885,0.007407407407407408
1969.0,Light Gray,314,6885,0.04560639070442992
1969.0,Metal,2,6885,0.00029048656499636893
1969.0,Milky White,6,6885,0.0008714596949891067
1969.0,Red,1928,6885,0.28002904865649964
1969.0,Trans-Clear,454,6885,0.06594045025417575
1969.0,Trans-Green,4,6885,0.0005809731299927379
1969.0,Trans-Red,4,6885,0.0005809731299927379
1969.0,Trans-Yellow,4,6885,0.0005809731299927379
1969.0,White,1411,6885,0.20493827160493827
1969.0,Yellow,618,6885,0.08976034858387799
1970.0,Black,615,3935,0.156289707750953
1970.0,Blue,316,3935,0.08030495552731894
1970.0,Green,133,3935,0.033799237611181705
1970.0,HO Blue-gray,1,3935,0.00025412960609911054
1970.0,Light Gray,173,3935,0.043964421855146124
1970.0,Metal,12,3935,0.0030495552731893264
1970.0,Milky White,33,3935,0.008386277001270648
1970.0,Red,1145,3935,0.2909783989834816
1970.0,Trans-Clear,193,3935,0.04904701397712834
1970.0,White,865,3935,0.21982210927573062
1970.0,Yellow,449,3935,0.11410419313850063
1971.0,Black,740,5380,0.137546468401487
1971.0,Blue,592,5380,0.1100371747211896
1971.0,Green,119,5380,0.02211895910780669
1971.0,Light Gray,101,5380,0.018773234200743494
1971.0,Red,1837,5380,0.341449814126394
1971.0,Trans-Clear,186,5380,0.0345724907063197
1971.0,White,1417,5380,0.2633828996282528
1971.0,Yellow,386,5380,0.07174721189591078
1971.0,[No Color/Any Color],2,5380,0.0003717472118959108
1972.0,Black,750,4604,0.16290182450043442
1972.0,Blue,838,4604,0.18201563857515204
1972.0,Green,22,4604,0.0047784535186794095
1972.0,Light Gray,203,4604,0.044092093831450914
1972.0,Milky White,18,4604,0.003909643788010426
1972.0,Red,1267,4604,0.27519548218940054
1972.0,Trans-Clear,97,4604,0.02106863596872285
1972.0,White,743,4604,0.1613814074717637
1972.0,Yellow,647,4604,0.14052997393570807
1972.0,[No Color/Any Color],19,4604,0.0041268462206776714
1973.0,Black,1106,8044,0.13749378418697167
1973.0,Blue,1218,8044,0.15141720537046247
1973.0,Green,59,8044,0.007334659373446047
1973.0,Light Gray,151,8044,0.018771755345599203
1973.0,Milky White,2,8044,0.0002486325211337643
1973.0,Red,2434,8044,0.30258577821979116
1973.0,Trans-Clear,239,8044,0.029711586275484834
1973.0,White,1901,8044,0.23632521133764298
1973.0,Yellow,914,8044,0.11362506215813029
1973.0,[No Color/Any Color],20,8044,0.002486325211337643
1974.0,Black,810,4383,0.18480492813141683
1974.0,Blue,579,4383,0.13210130047912388
1974.0,Brown,6,4383,0.0013689253935660506
1974.0,Green,9,4383,0.002053388090349076
1974.0,Light Gray,217,4383,0.04950946840063883
1974.0,Maersk Blue,7,4383,0.0015970796258270592
1974.0,Metal,16,4383,0.003650467716176135
1974.0,Milky White,29,4383,0.006616472735569244
1974.0,Red,1076,4383,0.2454939539128451
1974.0,Trans-Clear,160,4383,0.036504677161761354
1974.0,White,862,4383,0.19666894820898928
1974.0,Yellow,592,4383,0.135067305498517
1974.0,[No Color/Any Color],20,4383,0.004563084645220169
1975.0,Black,1222,5475,0.22319634703196348
1975.0,Blue,1034,5475,0.18885844748858446
1975.0,Brown,7,5475,0.0012785388127853881
1975.0,Green,37,5475,0.006757990867579908
1975.0,Light Gray,129,5475,0.023561643835616437
1975.0,Milky White,10,5475,0.0018264840182648401
1975.0,Red,1538,5475,0.2809132420091324
1975.0,Trans-Clear,165,5475,0.030136986301369864
1975.0,White,492,5475,0.08986301369863013
1975.0,Yellow,826,5475,0.1508675799086758
1975.0,[No Color/Any Color],15,5475,0.0027397260273972603
1976.0,Black,2900,11852,0.24468444144448195
1976.0,Blue,1916,11852,0.16166047924400945
1976.0,Brown,11,11852,0.0009281133985825177
1976.0,Green,79,11852,0.006665541680728991
1976.0,Light Gray,369,11852,0.031133985825177186
1976.0,Milky White,41,11852,0.0034593317583530205
1976.0,Red,2499,11852,0.2108504893688829
1976.0,Trans-Clear,284,11852,0.023962200472494095
1976.0,Trans-Red,4,11852,0.0003374957813027337
1976.0,White,1946,11852,0.16419169760377994
1976.0,Yellow,1778,11852,0.15001687478906514
1976.0,[No Color/Any Color],25,11852,0.0021093486331420857
1977.0,Black,2195,10020,0.21906187624750498
1977.0,Blue,1301,10020,0.12984031936127743
1977.0,Brown,6,10020,0.0005988023952095808
1977.0,Chrome Silver,2,10020,0.0001996007984031936
1977.0,Green,48,10020,0.004790419161676647
1977.0,Light Gray,916,10020,0.09141716566866268
1977.0,Milky White,20,10020,0.001996007984031936
1977.0,Red,2115,10020,0.21107784431137724
1977.0,Trans-Clear,430,10020,0.04291417165668663
1977.0,White,1127,10020,0.1124750499001996
1977.0,Yellow,1843,10020,0.18393213572854292
1977.0,[No Color/Any Color],17,10020,0.0016966067864271457
1978.0,Black,2953,12499,0.23625890071205696
1978.0,Blue,840,12499,0.06720537643011441
1978.0,Brown,37,12499,0.0029602368189455158
1978.0,Dark Gray,8,12499,0.0006400512040963277
1978.0,Green,113,12499,0.00904072325786063
1978.0,Light Gray,1487,12499,0.1189695175614049
1978.0,Milky White,5,12499,0.0004000320025602048
1978.0,Red,2631,12499,0.21049683974717978
1978.0,Trans-Clear,244,12499,0.019521561724937995
1978.0,Trans-Dark Blue,20,12499,0.0016001280102408192
1978.0,Trans-Green,11,12499,0.0008800704056324506
1978.0,Trans-Red,11,12499,0.0008800704056324506
1978.0,Trans-Yellow,4,12499,0.00032002560204816386
1978.0,White,1711,12499,0.1368909512761021
1978.0,Yellow,2368,12499,0.189455156412513
1978.0,[No Color/Any Color],56,12499,0.004480358428674294
1979.0,Black,1691,10809,0.1564437043204737
1979.0,Blue,1817,10809,0.16810065686002407
1979.0,Brown,26,10809,0.0024054029049865853
1979.0,Dark Gray,8,10809,0.0007401239707651032
1979.0,Fabuland Brown,1,10809,9.25154963456379e-05
1979.0,Fabuland Red,1,10809,9.25154963456379e-05
1979.0,Green,96,10809,0.008881487649181239
1979.0,Light Gray,2334,10809,0.21593116847071883
1979.0,Nougat,2,10809,0.0001850309926912758
1979.0,Red,1179,10809,0.10907577019150708
1979.0,Trans-Clear,109,10809,0.01008418910167453
1979.0,Trans-Dark Blue,46,10809,0.004255712831899343
1979.0,Trans-Green,55,10809,0.005088352299010084
1979.0,Trans-Red,128,10809,0.01184198353224165
1979.0,Trans-Yellow,144,10809,0.013322231473771857
1979.0,White,1480,10809,0.1369229345915441
1979.0,Yellow,1656,10809,0.15320566194837634
1979.0,[No Color/Any Color],36,10809,0.0033305578684429643
1980.0,Black,3478,13427,0.259030312057794
1980.0,Blue,1505,13427,0.11208758471736054
1980.0,Brown,14,13427,0.0010426752066731214
1980.0,Dark Gray,361,13427,0.0268861249720712
1980.0,Fabuland Red,1,13427,7.447680047665153e-05
1980.0,Green,88,13427,0.006553958441945334
1980.0,Light Gray,2797,13427,0.2083116109331943
1980.0,Maersk Blue,115,13427,0.008564832054814925
1980.0,Nougat,1,13427,7.447680047665153e-05
1980.0,Red,2172,13427,0.1617636106352871
1980.0,Trans-Clear,231,13427,0.0172041409101065
1980.0,Trans-Dark Blue,18,13427,0.0013405824085797274
